customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment,Avg_Order_Value
CUST3108,570,3,998.48,1,2,3,Hibernating,332.82666666666665
CUST3109,442,1,82.53,1,1,1,Hibernating,82.53
CUST3110,694,2,452.28,1,1,2,Hibernating,226.14
CUST3111,383,1,56.9,2,1,1,Hibernating,56.9
CUST3112,546,3,414.96999999999997,1,2,2,Hibernating,138.32333333333332
CUST3113,380,1,59.08,2,1,1,Hibernating,59.08
CUST3114,324,3,219.32999999999998,2,2,1,Hibernating,73.11
CUST3115,409,2,302.39000000000004,1,1,1,Hibernating,151.19500000000002
CUST3116,645,2,227.87,1,1,1,Hibernating,113.935
CUST3117,510,1,166.28,1,1,1,Hibernating,166.28
CUST3118,371,1,340.38,2,1,1,Hibernating,340.38
CUST3119,667,2,971.0699999999999,1,1,3,Hibernating,485.53499999999997
CUST3120,631,1,430.92,1,1,2,Hibernating,430.92
CUST3121,321,3,1367.51,2,2,3,Hibernating,455.83666666666664
CUST3122,527,2,588.81,1,1,2,Hibernating,294.405
CUST3123,441,2,332.36,1,1,1,Hibernating,166.18
CUST3124,546,3,555.2,1,2,2,Hibernating,185.0666666666667
CUST3125,497,2,334.08,1,1,1,Hibernating,167.04
CUST3126,579,1,350.07,1,1,2,Hibernating,350.07
CUST3127,423,1,144.06,1,1,1,Hibernating,144.06
CUST3128,514,2,468.39,1,1,2,Hibernating,234.195
CUST3129,375,3,293.12,2,2,1,Hibernating,97.70666666666666
CUST3130,486,3,949.97,1,2,2,Hibernating,316.6566666666667
CUST3131,610,3,660.6700000000001,1,2,2,Hibernating,220.22333333333336
CUST3132,458,2,107.32,1,1,1,Hibernating,53.66
CUST3133,355,1,172.92,2,1,1,Hibernating,172.92
CUST3134,660,1,199.64,1,1,1,Hibernating,199.64
CUST3135,376,3,705.0999999999999,2,2,2,Hibernating,235.0333333333333
CUST3136,655,2,307.08000000000004,1,1,1,Hibernating,153.54000000000002
CUST3137,553,1,18.67,1,1,1,Hibernating,18.67
CUST3138,670,1,421.05,1,1,2,Hibernating,421.05
CUST3139,454,3,720.28,1,2,2,Hibernating,240.09333333333333
CUST3140,602,1,188.91,1,1,1,Hibernating,188.91
CUST3141,369,3,367.07000000000005,2,2,2,Hibernating,122.35666666666668
CUST3142,474,2,345.94,1,1,1,Hibernating,172.97
CUST3143,487,3,996.04,1,2,3,Hibernating,332.0133333333333
CUST3144,334,1,484.71,2,1,2,Hibernating,484.71
CUST3145,486,1,173.54,1,1,1,Hibernating,173.54
CUST3146,686,1,491.86,1,1,2,Hibernating,491.86
CUST3147,510,3,598.58,1,2,2,Hibernating,199.52666666666667
CUST3148,300,2,618.65,2,1,2,Hibernating,309.325
CUST3149,530,3,669.89,1,2,2,Hibernating,223.29666666666665
CUST3150,662,3,1240.83,1,2,3,Hibernating,413.60999999999996
CUST3151,610,3,790.9100000000001,1,2,2,Hibernating,263.6366666666667
CUST3152,629,2,339.06,1,1,1,Hibernating,169.53
CUST3153,473,2,393.31,1,1,2,Hibernating,196.655
CUST3154,354,2,1422.0900000000001,2,1,3,Hibernating,711.0450000000001
CUST3155,472,3,1127.66,1,2,3,Hibernating,375.8866666666667
CUST3156,471,3,970.47,1,2,3,Hibernating,323.49
CUST3157,482,2,224.73,1,1,1,Hibernating,112.365
CUST3158,518,2,955.56,1,1,2,Hibernating,477.78
CUST3159,490,1,104.58,1,1,1,Hibernating,104.58
CUST3160,315,2,1146.33,2,1,3,Hibernating,573.165
CUST3161,305,1,70.92,2,1,1,Hibernating,70.92
CUST3162,312,2,370.05,2,1,2,Hibernating,185.025
CUST3163,323,2,1249.74,2,1,3,Hibernating,624.87
CUST3164,580,3,535.96,1,2,2,Hibernating,178.65333333333334
CUST3165,475,1,156.82,1,1,1,Hibernating,156.82
CUST3166,662,2,1358.3899999999999,1,1,3,Hibernating,679.1949999999999
CUST3167,599,1,498.6,1,1,2,Hibernating,498.6
CUST3168,450,1,209.92,1,1,1,Hibernating,209.92
CUST3169,696,2,272.1,1,1,1,Hibernating,136.05
CUST3170,422,3,426.75,1,2,2,Hibernating,142.25
CUST3171,614,3,968.3900000000001,1,2,3,Hibernating,322.7966666666667
CUST3172,326,1,765.33,2,1,2,Hibernating,765.33
CUST3173,564,1,94.92,1,1,1,Hibernating,94.92
CUST3174,405,1,121.38,1,1,1,Hibernating,121.38
CUST3175,402,3,656.1099999999999,2,2,2,Hibernating,218.7033333333333
CUST3176,510,3,835.4499999999999,1,2,2,Hibernating,278.4833333333333
CUST3177,540,2,330.18,1,1,1,Hibernating,165.09
CUST3178,429,2,1014.48,1,1,3,Hibernating,507.24
CUST3179,516,3,851.48,1,2,2,Hibernating,283.82666666666665
CUST3180,550,3,1326.03,1,2,3,Hibernating,442.01
CUST3181,641,1,175.32,1,1,1,Hibernating,175.32
CUST3182,281,2,569.14,2,1,2,Hibernating,284.57
CUST3183,342,1,160.3,2,1,1,Hibernating,160.3
CUST3184,511,1,212.64,1,1,1,Hibernating,212.64
CUST3185,481,2,79.3,1,1,1,Hibernating,39.65
CUST3186,373,3,246.18,2,2,1,Hibernating,82.06
CUST3187,385,2,680.19,2,1,2,Hibernating,340.095
CUST3188,514,1,116.48,1,1,1,Hibernating,116.48
CUST3189,663,2,621.98,1,1,2,Hibernating,310.99
CUST3190,675,3,361.34000000000003,1,2,2,Hibernating,120.44666666666667
CUST3191,366,3,695.3299999999999,2,2,2,Hibernating,231.77666666666664
CUST3192,524,3,569.12,1,2,2,Hibernating,189.70666666666668
CUST3193,341,3,894.5799999999999,2,2,2,Hibernating,298.1933333333333
CUST3194,609,1,19.86,1,1,1,Hibernating,19.86
CUST3195,334,3,877.96,2,2,2,Hibernating,292.65333333333336
CUST3196,406,2,513.45,1,1,2,Hibernating,256.725
CUST3197,618,3,285.09,1,2,1,Hibernating,95.02999999999999
CUST3198,411,2,209.47,1,1,1,Hibernating,104.735
CUST3199,564,2,426.57000000000005,1,1,2,Hibernating,213.28500000000003
CUST3200,638,3,535.9000000000001,1,2,2,Hibernating,178.63333333333335
CUST3201,564,2,266.91999999999996,1,1,1,Hibernating,133.45999999999998
CUST3202,286,3,681.41,2,2,2,Hibernating,227.13666666666666
CUST3203,344,3,648.78,2,2,2,Hibernating,216.26
CUST3204,604,1,290.58,1,1,1,Hibernating,290.58
CUST3205,354,2,660.3000000000001,2,1,2,Hibernating,330.15000000000003
CUST3206,313,2,239.52,2,1,1,Hibernating,119.76
CUST3207,589,1,46.08,1,1,1,Hibernating,46.08
CUST3208,518,1,69.16,1,1,1,Hibernating,69.16
CUST3209,641,1,19.81,1,1,1,Hibernating,19.81
CUST3210,441,3,1701.47,1,2,3,Hibernating,567.1566666666666
CUST3211,424,2,390.94,1,1,2,Hibernating,195.47
CUST3212,610,3,410.81,1,2,2,Hibernating,136.93666666666667
CUST3213,397,2,326.48,2,1,1,Hibernating,163.24
CUST3214,402,2,254.87,2,1,1,Hibernating,127.435
CUST3215,620,3,430.09999999999997,1,2,2,Hibernating,143.36666666666665
CUST3216,611,3,288.03,1,2,1,Hibernating,96.00999999999999
CUST3217,544,2,723.62,1,1,2,Hibernating,361.81
CUST3218,610,2,573.8,1,1,2,Hibernating,286.9
CUST3219,644,1,1258.02,1,1,3,Hibernating,1258.02
CUST3220,489,2,542.5999999999999,1,1,2,Hibernating,271.29999999999995
CUST3221,445,2,523.88,1,1,2,Hibernating,261.94
CUST3222,537,3,2628.28,1,2,3,Hibernating,876.0933333333334
CUST3223,568,3,434.39,1,2,2,Hibernating,144.79666666666665
CUST3224,532,1,66.04,1,1,1,Hibernating,66.04
CUST3225,422,1,87.85,1,1,1,Hibernating,87.85
CUST3226,598,3,420.65999999999997,1,2,2,Hibernating,140.22
CUST3227,678,1,372.1,1,1,2,Hibernating,372.1
CUST3228,660,1,125.92,1,1,1,Hibernating,125.92
CUST3229,633,2,115.22,1,1,1,Hibernating,57.61
CUST3230,540,3,1221.99,1,2,3,Hibernating,407.33
CUST3231,555,2,353.61,1,1,2,Hibernating,176.805
CUST3232,510,1,49.02,1,1,1,Hibernating,49.02
CUST3233,368,2,887.12,2,1,2,Hibernating,443.56
CUST3234,476,3,577.23,1,2,2,Hibernating,192.41
CUST3235,633,2,187.1,1,1,1,Hibernating,93.55
CUST3236,693,2,927.06,1,1,2,Hibernating,463.53
CUST3237,600,2,344.14,1,1,1,Hibernating,172.07
CUST3238,298,2,285.91999999999996,2,1,1,Hibernating,142.95999999999998
CUST3239,372,3,469.89,2,2,2,Hibernating,156.63
CUST3240,540,2,144.94,1,1,1,Hibernating,72.47
CUST3241,619,2,191.26000000000002,1,1,1,Hibernating,95.63000000000001
CUST3242,591,3,1691.89,1,2,3,Hibernating,563.9633333333334
CUST3243,347,3,338.15999999999997,2,2,1,Hibernating,112.71999999999998
CUST3244,583,1,445.72,1,1,2,Hibernating,445.72
CUST3245,644,3,457.55000000000007,1,2,2,Hibernating,152.51666666666668
CUST3246,327,1,11.18,2,1,1,Hibernating,11.18
CUST3247,695,1,301.64,1,1,1,Hibernating,301.64
CUST3248,300,1,62.4,2,1,1,Hibernating,62.4
CUST3249,402,2,647.22,2,1,2,Hibernating,323.61
CUST3250,412,3,385.81,1,2,2,Hibernating,128.60333333333332
CUST3251,356,2,670.04,2,1,2,Hibernating,335.02
CUST3252,455,2,835.02,1,1,2,Hibernating,417.51
CUST3253,532,2,457.5,1,1,2,Hibernating,228.75
CUST3254,297,2,473.24,2,1,2,Hibernating,236.62
CUST3255,299,1,61.14,2,1,1,Hibernating,61.14
CUST3256,604,2,486.38,1,1,2,Hibernating,243.19
CUST3257,618,1,88.74,1,1,1,Hibernating,88.74
CUST3258,284,3,585.86,2,2,2,Hibernating,195.28666666666666
CUST3259,642,1,54.2,1,1,1,Hibernating,54.2
CUST3260,302,1,259.62,2,1,1,Hibernating,259.62
CUST3261,387,1,47.62,2,1,1,Hibernating,47.62
CUST3262,487,1,314.18,1,1,1,Hibernating,314.18
CUST3263,348,1,103.5,2,1,1,Hibernating,103.5
CUST3264,435,2,432.23,1,1,2,Hibernating,216.115
CUST3265,512,1,286.62,1,1,1,Hibernating,286.62
CUST3266,473,3,927.84,1,2,2,Hibernating,309.28000000000003
CUST3267,496,3,375.62,1,2,2,Hibernating,125.20666666666666
CUST3268,638,1,368.79,1,1,2,Hibernating,368.79
CUST3269,308,1,416.56,2,1,2,Hibernating,416.56
CUST3270,315,2,627.4300000000001,2,1,2,Hibernating,313.71500000000003
CUST3271,370,1,539.42,2,1,2,Hibernating,539.42
CUST3272,469,3,656.9,1,2,2,Hibernating,218.96666666666667
CUST3273,495,2,133.02,1,1,1,Hibernating,66.51
CUST3274,615,2,156.2,1,1,1,Hibernating,78.1
CUST3275,371,1,20.48,2,1,1,Hibernating,20.48
CUST3276,293,3,64.8,2,2,1,Hibernating,21.599999999999998
CUST3277,479,3,774.66,1,2,2,Hibernating,258.21999999999997
CUST3278,280,1,69.26,2,1,1,Hibernating,69.26
CUST3279,686,3,885.5500000000001,1,2,2,Hibernating,295.18333333333334
CUST3280,652,2,779.2,1,1,2,Hibernating,389.6
CUST3281,478,3,776.44,1,2,2,Hibernating,258.81333333333333
CUST3282,632,1,22.68,1,1,1,Hibernating,22.68
CUST3283,515,2,687.99,1,1,2,Hibernating,343.995
CUST3284,396,1,51.82,2,1,1,Hibernating,51.82
CUST3285,657,3,373.70000000000005,1,2,2,Hibernating,124.56666666666668
CUST3286,450,2,227.73999999999998,1,1,1,Hibernating,113.86999999999999
CUST3287,471,2,154.66,1,1,1,Hibernating,77.33
CUST3288,439,1,59.48,1,1,1,Hibernating,59.48
CUST3289,359,1,188.29,2,1,1,Hibernating,188.29
CUST3290,614,2,230.29000000000002,1,1,1,Hibernating,115.14500000000001
CUST3291,500,2,117.64,1,1,1,Hibernating,58.82
CUST3292,553,3,1589.57,1,2,3,Hibernating,529.8566666666667
CUST3293,486,2,575.5799999999999,1,1,2,Hibernating,287.78999999999996
CUST3294,649,2,136.73000000000002,1,1,1,Hibernating,68.36500000000001
CUST3295,408,1,420.51,1,1,2,Hibernating,420.51
CUST3296,549,2,123.91,1,1,1,Hibernating,61.955
CUST3297,554,1,327.2,1,1,1,Hibernating,327.2
CUST3298,339,3,711.0,2,2,2,Hibernating,237.0
CUST3299,471,2,479.96,1,1,2,Hibernating,239.98
CUST3300,295,3,673.47,2,2,2,Hibernating,224.49
CUST3301,338,2,1057.07,2,1,3,Hibernating,528.535
CUST3302,495,3,258.9,1,2,1,Hibernating,86.3
CUST3303,631,1,101.92,1,1,1,Hibernating,101.92
CUST3304,657,1,164.64,1,1,1,Hibernating,164.64
CUST3305,594,1,74.4,1,1,1,Hibernating,74.4
CUST3306,469,3,503.77,1,2,2,Hibernating,167.92333333333332
CUST3307,381,3,638.8199999999999,2,2,2,Hibernating,212.93999999999997
CUST3308,506,2,693.64,1,1,2,Hibernating,346.82
CUST3309,354,3,1815.02,2,2,3,Hibernating,605.0066666666667
CUST3310,357,3,465.02,2,2,2,Hibernating,155.00666666666666
CUST3311,323,2,121.67,2,1,1,Hibernating,60.835
CUST3312,390,3,1339.45,2,2,3,Hibernating,446.48333333333335
CUST3313,622,1,11.95,1,1,1,Hibernating,11.95
CUST3314,658,3,1752.3799999999999,1,2,3,Hibernating,584.1266666666667
CUST3315,308,1,294.3,2,1,1,Hibernating,294.3
CUST3316,486,3,652.6300000000001,1,2,2,Hibernating,217.54333333333338
CUST3317,400,1,62.19,2,1,1,Hibernating,62.19
CUST3318,657,3,1478.3400000000001,1,2,3,Hibernating,492.78000000000003
CUST3319,674,2,740.4000000000001,1,1,2,Hibernating,370.20000000000005
CUST3320,412,2,197.64,1,1,1,Hibernating,98.82
CUST3321,371,2,694.5,2,1,2,Hibernating,347.25
CUST3322,427,2,1697.5500000000002,1,1,3,Hibernating,848.7750000000001
CUST3323,675,1,270.48,1,1,1,Hibernating,270.48
CUST3324,488,2,678.13,1,1,2,Hibernating,339.065
CUST3325,676,3,1577.18,1,2,3,Hibernating,525.7266666666667
CUST3326,379,1,269.16,2,1,1,Hibernating,269.16
CUST3327,367,3,1218.86,2,2,3,Hibernating,406.28666666666663
CUST3328,467,3,243.64000000000001,1,2,1,Hibernating,81.21333333333334
CUST3329,402,2,443.15999999999997,2,1,2,Hibernating,221.57999999999998
CUST3330,461,2,497.37,1,1,2,Hibernating,248.685
CUST3331,581,3,1012.24,1,2,3,Hibernating,337.41333333333336
CUST3332,678,1,124.1,1,1,1,Hibernating,124.1
CUST3333,405,2,347.18,1,1,1,Hibernating,173.59
CUST3334,341,1,363.23,2,1,2,Hibernating,363.23
CUST3335,389,3,189.66,2,2,1,Hibernating,63.22
CUST3336,547,2,296.42,1,1,1,Hibernating,148.21
CUST3337,612,1,33.65,1,1,1,Hibernating,33.65
CUST3338,667,3,1635.38,1,2,3,Hibernating,545.1266666666667
CUST3339,653,3,501.12,1,2,2,Hibernating,167.04
CUST3340,379,2,2145.1,2,1,3,Hibernating,1072.55
CUST3341,315,1,16.44,2,1,1,Hibernating,16.44
CUST3342,492,2,328.14,1,1,1,Hibernating,164.07
CUST3343,584,1,460.5,1,1,2,Hibernating,460.5
CUST3344,618,2,93.0,1,1,1,Hibernating,46.5
CUST3345,572,2,146.01,1,1,1,Hibernating,73.005
CUST3346,652,3,294.7,1,2,1,Hibernating,98.23333333333333
CUST3347,651,2,423.12,1,1,2,Hibernating,211.56
CUST3348,387,1,24.08,2,1,1,Hibernating,24.08
CUST3349,497,2,623.74,1,1,2,Hibernating,311.87
CUST3350,533,1,756.93,1,1,2,Hibernating,756.93
CUST3351,472,1,442.56,1,1,2,Hibernating,442.56
CUST3352,305,3,138.75,2,2,1,Hibernating,46.25
CUST3353,340,1,993.18,2,1,3,Hibernating,993.18
CUST3354,483,3,1735.24,1,2,3,Hibernating,578.4133333333333
CUST3355,347,3,589.88,2,2,2,Hibernating,196.62666666666667
CUST3356,280,3,1807.9499999999998,2,2,3,Hibernating,602.65
CUST3357,502,3,676.61,1,2,2,Hibernating,225.53666666666666
CUST3358,685,3,271.37,1,2,1,Hibernating,90.45666666666666
CUST3359,302,3,874.85,2,2,2,Hibernating,291.6166666666667
CUST3360,337,2,1012.2900000000001,2,1,3,Hibernating,506.14500000000004
CUST3361,547,1,217.2,1,1,1,Hibernating,217.2
CUST3362,308,1,199.98,2,1,1,Hibernating,199.98
CUST3363,692,1,175.36,1,1,1,Hibernating,175.36
CUST3364,676,3,473.29,1,2,2,Hibernating,157.76333333333335
CUST3365,661,1,98.15,1,1,1,Hibernating,98.15
CUST3366,606,2,1380.3200000000002,1,1,3,Hibernating,690.1600000000001
CUST3367,583,3,1576.55,1,2,3,Hibernating,525.5166666666667
CUST3368,621,2,939.8399999999999,1,1,2,Hibernating,469.91999999999996
CUST3369,640,1,191.28,1,1,1,Hibernating,191.28
CUST3370,349,3,1899.94,2,2,3,Hibernating,633.3133333333334
CUST3371,676,2,1114.6,1,1,3,Hibernating,557.3
CUST3372,327,2,517.29,2,1,2,Hibernating,258.645
CUST3373,438,2,933.84,1,1,2,Hibernating,466.92
CUST3374,580,3,456.55999999999995,1,2,2,Hibernating,152.18666666666664
CUST3375,517,1,21.88,1,1,1,Hibernating,21.88
CUST3376,599,3,794.5799999999999,1,2,2,Hibernating,264.85999999999996
CUST3377,359,3,270.44,2,2,1,Hibernating,90.14666666666666
CUST3378,535,2,501.18999999999994,1,1,2,Hibernating,250.59499999999997
CUST3379,299,2,247.23,2,1,1,Hibernating,123.615
CUST3380,553,2,1294.6399999999999,1,1,3,Hibernating,647.3199999999999
CUST3381,526,2,442.39,1,1,2,Hibernating,221.195
CUST3382,438,1,43.12,1,1,1,Hibernating,43.12
CUST3383,384,3,481.32,2,2,2,Hibernating,160.44
CUST3384,368,1,506.82,2,1,2,Hibernating,506.82
CUST3385,540,2,448.10999999999996,1,1,2,Hibernating,224.05499999999998
CUST3386,468,1,172.93,1,1,1,Hibernating,172.93
CUST3387,378,1,266.55,2,1,1,Hibernating,266.55
CUST3388,467,2,566.8,1,1,2,Hibernating,283.4
CUST3389,602,1,180.72,1,1,1,Hibernating,180.72
CUST3390,331,1,395.17,2,1,2,Hibernating,395.17
CUST3391,411,3,1377.42,1,2,3,Hibernating,459.14000000000004
CUST3392,328,2,474.3,2,1,2,Hibernating,237.15
CUST3393,418,1,155.88,1,1,1,Hibernating,155.88
CUST3394,402,2,166.38,2,1,1,Hibernating,83.19
CUST3395,671,1,1437.76,1,1,3,Hibernating,1437.76
CUST3396,696,3,1497.99,1,2,3,Hibernating,499.33
CUST3397,464,2,983.62,1,1,3,Hibernating,491.81
CUST3398,452,2,1355.4,1,1,3,Hibernating,677.7
CUST3399,469,2,405.83000000000004,1,1,2,Hibernating,202.91500000000002
CUST3400,683,3,921.28,1,2,2,Hibernating,307.0933333333333
CUST3401,500,3,415.89,1,2,2,Hibernating,138.63
CUST3402,455,1,44.53,1,1,1,Hibernating,44.53
CUST3403,451,2,855.28,1,1,2,Hibernating,427.64
CUST3404,497,1,780.66,1,1,2,Hibernating,780.66
CUST3405,604,1,252.87,1,1,1,Hibernating,252.87
CUST3406,561,2,256.02,1,1,1,Hibernating,128.01
CUST3407,326,2,44.9,2,1,1,Hibernating,22.45
CUST3408,504,2,88.5,1,1,1,Hibernating,44.25
CUST3409,396,3,493.21000000000004,2,2,2,Hibernating,164.40333333333334
CUST3410,325,3,1396.39,2,2,3,Hibernating,465.46333333333337
CUST3411,561,1,339.6,1,1,1,Hibernating,339.6
CUST3412,460,2,366.72,1,1,2,Hibernating,183.36
CUST3413,518,2,416.14000000000004,1,1,2,Hibernating,208.07000000000002
CUST3414,606,2,358.0,1,1,2,Hibernating,179.0
CUST3415,373,1,271.16,2,1,1,Hibernating,271.16
CUST3416,692,1,185.8,1,1,1,Hibernating,185.8
CUST3417,618,1,49.72,1,1,1,Hibernating,49.72
CUST3418,473,1,144.78,1,1,1,Hibernating,144.78
CUST3419,684,2,426.72,1,1,2,Hibernating,213.36
CUST3420,542,2,374.84999999999997,1,1,2,Hibernating,187.42499999999998
CUST3421,699,3,342.44,1,2,1,Hibernating,114.14666666666666
CUST3422,676,1,73.96,1,1,1,Hibernating,73.96
CUST3423,497,2,246.15000000000003,1,1,1,Hibernating,123.07500000000002
CUST3424,502,2,474.96999999999997,1,1,2,Hibernating,237.48499999999999
CUST3425,439,3,270.33,1,2,1,Hibernating,90.11
CUST3426,596,2,152.01999999999998,1,1,1,Hibernating,76.00999999999999
CUST3427,650,2,479.19,1,1,2,Hibernating,239.595
CUST3428,559,2,259.09000000000003,1,1,1,Hibernating,129.54500000000002
CUST3429,287,3,230.63,2,2,1,Hibernating,76.87666666666667
CUST3430,590,3,1662.44,1,2,3,Hibernating,554.1466666666666
CUST3431,539,1,36.36,1,1,1,Hibernating,36.36
CUST3432,494,2,207.2,1,1,1,Hibernating,103.6
CUST3433,378,3,1150.69,2,2,3,Hibernating,383.56333333333333
CUST3434,334,2,161.64,2,1,1,Hibernating,80.82
CUST3435,568,3,368.62,1,2,2,Hibernating,122.87333333333333
CUST3436,659,1,1664.08,1,1,3,Hibernating,1664.08
CUST3437,636,2,200.18,1,1,1,Hibernating,100.09
CUST3438,336,1,164.04,2,1,1,Hibernating,164.04
CUST3439,661,3,2108.0299999999997,1,2,3,Hibernating,702.6766666666666
CUST3440,469,2,1075.1399999999999,1,1,3,Hibernating,537.5699999999999
CUST3441,586,2,140.20999999999998,1,1,1,Hibernating,70.10499999999999
CUST3442,536,1,578.88,1,1,2,Hibernating,578.88
CUST3443,377,1,210.04,2,1,1,Hibernating,210.04
CUST3444,590,3,665.8,1,2,2,Hibernating,221.9333333333333
CUST3445,505,2,331.66,1,1,1,Hibernating,165.83
CUST3446,511,3,313.45,1,2,1,Hibernating,104.48333333333333
CUST3447,467,3,1138.24,1,2,3,Hibernating,379.41333333333336
CUST3448,352,2,321.31,2,1,1,Hibernating,160.655
CUST3449,628,1,79.68,1,1,1,Hibernating,79.68
CUST3450,487,1,599.56,1,1,2,Hibernating,599.56
CUST3451,347,2,659.42,2,1,2,Hibernating,329.71
CUST3452,415,2,231.04000000000002,1,1,1,Hibernating,115.52000000000001
CUST3453,591,1,265.32,1,1,1,Hibernating,265.32
CUST3454,633,3,1204.1999999999998,1,2,3,Hibernating,401.3999999999999
CUST3455,624,3,508.02,1,2,2,Hibernating,169.34
CUST3456,374,1,158.34,2,1,1,Hibernating,158.34
CUST3457,503,3,354.33,1,2,2,Hibernating,118.11
CUST3458,439,3,404.81,1,2,2,Hibernating,134.93666666666667
CUST3459,568,1,70.78,1,1,1,Hibernating,70.78
CUST3460,484,2,260.85,1,1,1,Hibernating,130.425
CUST3461,467,2,182.92000000000002,1,1,1,Hibernating,91.46000000000001
CUST3462,340,1,266.88,2,1,1,Hibernating,266.88
CUST3463,494,2,325.03000000000003,1,1,1,Hibernating,162.51500000000001
CUST3464,439,3,614.77,1,2,2,Hibernating,204.92333333333332
CUST3465,296,2,1847.85,2,1,3,Hibernating,923.925
CUST3466,423,3,1905.52,1,2,3,Hibernating,635.1733333333333
CUST3467,327,3,522.91,2,2,2,Hibernating,174.3033333333333
CUST3468,542,2,353.78,1,1,2,Hibernating,176.89
CUST3469,548,1,19.38,1,1,1,Hibernating,19.38
CUST3470,508,1,87.52,1,1,1,Hibernating,87.52
CUST3471,411,2,204.95,1,1,1,Hibernating,102.475
CUST3472,569,1,61.2,1,1,1,Hibernating,61.2
CUST3473,634,3,507.96000000000004,1,2,2,Hibernating,169.32000000000002
CUST3474,478,1,763.26,1,1,2,Hibernating,763.26
CUST3475,679,3,351.86,1,2,2,Hibernating,117.28666666666668
CUST3476,479,1,456.87,1,1,2,Hibernating,456.87
CUST3477,683,3,602.49,1,2,2,Hibernating,200.83
CUST3478,447,2,487.86,1,1,2,Hibernating,243.93
CUST3479,649,1,1216.98,1,1,3,Hibernating,1216.98
CUST3480,601,2,155.82,1,1,1,Hibernating,77.91
CUST3481,398,3,580.11,2,2,2,Hibernating,193.37
CUST3482,418,1,38.48,1,1,1,Hibernating,38.48
CUST3483,661,2,382.1,1,1,2,Hibernating,191.05
CUST3484,331,3,427.86,2,2,2,Hibernating,142.62
CUST3485,608,1,42.34,1,1,1,Hibernating,42.34
CUST3486,486,3,249.13,1,2,1,Hibernating,83.04333333333334
CUST3487,425,3,797.0,1,2,2,Hibernating,265.6666666666667
CUST3488,691,2,630.0799999999999,1,1,2,Hibernating,315.03999999999996
CUST3489,480,1,184.86,1,1,1,Hibernating,184.86
CUST3490,350,3,353.2,2,2,2,Hibernating,117.73333333333333
CUST3491,439,2,250.94,1,1,1,Hibernating,125.47
CUST3492,403,3,376.55,1,2,2,Hibernating,125.51666666666667
CUST3493,609,3,1136.47,1,2,3,Hibernating,378.8233333333333
CUST3494,507,1,294.46,1,1,1,Hibernating,294.46
CUST3495,500,1,372.76,1,1,2,Hibernating,372.76
CUST3496,602,2,664.72,1,1,2,Hibernating,332.36
CUST3497,345,3,1016.49,2,2,3,Hibernating,338.83
CUST3498,551,2,372.0,1,1,2,Hibernating,186.0
CUST3499,300,2,310.32,2,1,1,Hibernating,155.16
CUST3500,643,3,656.97,1,2,2,Hibernating,218.99
CUST3501,461,3,2325.04,1,2,3,Hibernating,775.0133333333333
CUST3502,515,3,1718.31,1,2,3,Hibernating,572.77
CUST3503,590,2,267.63,1,1,1,Hibernating,133.815
CUST3504,536,1,91.46,1,1,1,Hibernating,91.46
CUST3505,286,3,856.0799999999999,2,2,2,Hibernating,285.35999999999996
CUST3506,668,3,848.5799999999999,1,2,2,Hibernating,282.85999999999996
CUST3507,679,2,484.44000000000005,1,1,2,Hibernating,242.22000000000003
CUST3508,640,2,87.46000000000001,1,1,1,Hibernating,43.730000000000004
CUST3509,425,3,607.14,1,2,2,Hibernating,202.38
CUST3510,589,1,446.16,1,1,2,Hibernating,446.16
CUST3511,681,1,308.64,1,1,1,Hibernating,308.64
CUST3512,676,1,50.63,1,1,1,Hibernating,50.63
CUST3513,298,2,91.16,2,1,1,Hibernating,45.58
CUST3514,518,2,540.72,1,1,2,Hibernating,270.36
CUST3515,302,2,243.21,2,1,1,Hibernating,121.605
CUST3516,371,1,62.28,2,1,1,Hibernating,62.28
CUST3517,426,1,186.18,1,1,1,Hibernating,186.18
CUST3518,462,1,1012.65,1,1,3,Hibernating,1012.65
CUST3519,330,2,218.35999999999999,2,1,1,Hibernating,109.17999999999999
CUST3520,464,2,762.66,1,1,2,Hibernating,381.33
CUST3521,462,2,1490.37,1,1,3,Hibernating,745.185
CUST3522,514,1,23.07,1,1,1,Hibernating,23.07
CUST3523,481,3,1145.9,1,2,3,Hibernating,381.9666666666667
CUST3524,358,3,1408.53,2,2,3,Hibernating,469.51
CUST3525,295,3,1224.54,2,2,3,Hibernating,408.18
CUST3526,390,3,740.01,2,2,2,Hibernating,246.67
CUST3527,675,3,513.14,1,2,2,Hibernating,171.04666666666665
CUST3528,696,2,1592.56,1,1,3,Hibernating,796.28
CUST3529,557,1,84.36,1,1,1,Hibernating,84.36
CUST3530,570,1,74.43,1,1,1,Hibernating,74.43
CUST3531,303,3,382.88,2,2,2,Hibernating,127.62666666666667
CUST3532,500,1,24.31,1,1,1,Hibernating,24.31
CUST3533,429,2,420.98,1,1,2,Hibernating,210.49
CUST3534,372,1,76.62,2,1,1,Hibernating,76.62
CUST3535,538,2,187.45,1,1,1,Hibernating,93.725
CUST3536,683,2,267.69,1,1,1,Hibernating,133.845
CUST3537,542,3,1467.1100000000001,1,2,3,Hibernating,489.0366666666667
CUST3538,352,3,338.75,2,2,1,Hibernating,112.91666666666667
CUST3539,498,3,277.31,1,2,1,Hibernating,92.43666666666667
CUST3540,597,3,1378.74,1,2,3,Hibernating,459.58
