order_id,customer_id,order_date,category,quantity,unit_price,revenue,status,city
ORD013395,CUST1024,2023-04-18,Clothing,4,93.99,375.96,Returned,Pune
ORD013396,CUST2050,2023-04-18,Home & Kitchen,1,59.5,59.5,Delivered,Pune
ORD013397,CUST1099,2023-04-18,Home & Kitchen,3,75.16,225.48,Returned,Surat
ORD013398,CUST1239,2023-04-18,Electronics,2,346.74,693.48,Delivered,Surat
ORD013399,CUST1517,2023-04-18,Home & Kitchen,1,88.12,88.12,Delivered,Surat
ORD013400,CUST1883,2023-04-18,Beauty,1,28.73,28.73,Delivered,Hyderabad
ORD013401,CUST1261,2023-04-18,Home & Kitchen,4,110.62,442.48,Delivered,Delhi
ORD013402,CUST1651,2023-04-18,Electronics,3,430.48,1291.44,Delivered,Pune
ORD013403,CUST2645,2023-04-18,Beauty,1,50.62,50.62,Delivered,Surat
ORD013404,CUST1953,2023-04-18,Clothing,2,35.3,70.6,Delivered,Jaipur
ORD013405,CUST2054,2023-04-18,Sports,4,51.78,207.12,Delivered,Pune
ORD013406,CUST1738,2023-04-18,Electronics,2,151.37,302.74,Cancelled,Mumbai
ORD013407,CUST1670,2023-04-18,Books,2,33.55,67.1,Delivered,Hyderabad
ORD013408,CUST1090,2023-04-18,Books,3,16.61,49.83,Delivered,Surat
ORD013409,CUST2961,2023-04-18,Clothing,3,66.43,199.29,Returned,Jaipur
ORD013410,CUST2542,2023-04-18,Electronics,2,260.13,520.26,Returned,Jaipur
ORD013411,CUST2443,2023-04-18,Clothing,2,61.08,122.16,Delivered,Kolkata
ORD013412,CUST1812,2023-04-18,Electronics,1,352.36,352.36,Delivered,Bangalore
ORD013413,CUST1094,2023-04-18,Beauty,1,85.08,85.08,Delivered,Mumbai
ORD013414,CUST1426,2023-04-18,Home & Kitchen,3,192.06,576.18,Delivered,Ahmedabad
ORD013415,CUST1664,2023-04-18,Clothing,4,98.14,392.56,Delivered,Delhi
ORD013416,CUST1359,2023-04-18,Sports,4,236.06,944.24,Delivered,Ahmedabad
ORD013417,CUST2253,2023-04-18,Beauty,2,22.86,45.72,Delivered,Chennai
ORD013418,CUST2934,2023-04-18,Sports,2,76.25,152.5,Delivered,Pune
ORD013419,CUST2084,2023-04-18,Sports,2,27.05,54.1,Delivered,Pune
ORD013420,CUST2181,2023-04-18,Beauty,2,10.18,20.36,Delivered,Mumbai
ORD013421,CUST1548,2023-04-18,Electronics,2,191.48,382.96,Delivered,Ahmedabad
ORD013422,CUST1088,2023-04-18,Home & Kitchen,2,123.25,246.5,Delivered,Hyderabad
ORD013423,CUST1829,2023-04-18,Electronics,1,283.03,283.03,Delivered,Delhi
ORD013424,CUST1482,2023-04-18,Electronics,1,214.22,214.22,Delivered,Jaipur
ORD013425,CUST2453,2023-04-18,Clothing,1,33.5,33.5,Delivered,Delhi
ORD013426,CUST1535,2023-04-18,Home & Kitchen,4,161.05,644.2,Delivered,Bangalore
ORD013427,CUST1076,2023-04-18,Clothing,3,107.92,323.76,Delivered,Kolkata
ORD013428,CUST1070,2023-04-18,Clothing,2,72.63,145.26,Delivered,Ahmedabad
ORD013429,CUST1826,2023-04-18,Home & Kitchen,4,101.75,407.0,Delivered,Bangalore
ORD013430,CUST1485,2023-04-18,Clothing,3,43.83,131.49,Delivered,Bangalore
ORD013431,CUST1593,2023-04-18,Books,1,28.77,28.77,Delivered,Bangalore
ORD013432,CUST2379,2023-04-18,Clothing,1,113.03,113.03,Delivered,Ahmedabad
ORD013433,CUST1967,2023-04-18,Books,1,19.79,19.79,Delivered,Hyderabad
ORD013434,CUST1850,2023-04-18,Beauty,4,80.3,321.2,Delivered,Jaipur
ORD013435,CUST1320,2023-04-18,Clothing,3,161.45,484.35,Delivered,Hyderabad
ORD013436,CUST2730,2023-04-18,Electronics,4,332.92,1331.68,Delivered,Mumbai
ORD013437,CUST1154,2023-04-18,Home & Kitchen,3,89.96,269.88,Returned,Pune
ORD013438,CUST1874,2023-04-18,Electronics,1,290.95,290.95,Delivered,Bangalore
ORD013439,CUST1483,2023-04-18,Sports,1,222.36,222.36,Delivered,Surat
ORD013440,CUST1126,2023-04-18,Books,3,44.47,133.41,Returned,Bangalore
ORD013441,CUST2017,2023-04-18,Books,4,29.81,119.24,Delivered,Hyderabad
ORD013442,CUST2565,2023-04-18,Electronics,2,189.04,378.08,Delivered,Ahmedabad
ORD013443,CUST2819,2023-04-18,Sports,1,66.16,66.16,Cancelled,Surat
ORD013444,CUST1780,2023-04-18,Electronics,3,647.17,1941.51,Delivered,Surat
ORD013445,CUST2027,2023-04-18,Home & Kitchen,3,49.88,149.64,Returned,Mumbai
ORD013446,CUST2800,2023-04-18,Electronics,4,463.49,1853.96,Returned,Delhi
ORD013447,CUST1899,2023-04-18,Electronics,4,351.64,1406.56,Cancelled,Delhi
ORD013448,CUST5173,2023-04-18,Clothing,4,21.54,86.16,Delivered,Pune
ORD013449,CUST2477,2023-04-18,Sports,3,85.0,255.0,Returned,Mumbai
ORD013450,CUST1474,2023-04-18,Home & Kitchen,1,119.82,119.82,Delivered,Chennai
ORD013451,CUST2887,2023-04-18,Clothing,3,116.13,348.39,Delivered,Pune
ORD013452,CUST2668,2023-04-19,Clothing,4,53.92,215.68,Delivered,Surat
ORD013453,CUST1794,2023-04-19,Beauty,1,53.81,53.81,Delivered,Jaipur
ORD013454,CUST2767,2023-04-19,Home & Kitchen,4,190.24,760.96,Delivered,Delhi
ORD013455,CUST2574,2023-04-19,Sports,3,48.18,144.54,Delivered,Jaipur
ORD013456,CUST1262,2023-04-19,Electronics,2,270.75,541.5,Delivered,Kolkata
ORD013457,CUST1768,2023-04-19,Clothing,1,133.78,133.78,Delivered,Surat
ORD013458,CUST2855,2023-04-19,Home & Kitchen,4,180.87,723.48,Delivered,Pune
ORD013459,CUST2270,2023-04-19,Electronics,1,253.92,253.92,Delivered,Surat
ORD013460,CUST2799,2023-04-19,Clothing,4,65.97,263.88,Delivered,Pune
ORD013461,CUST1086,2023-04-19,Clothing,1,149.59,149.59,Delivered,Chennai
ORD013462,CUST1456,2023-04-19,Clothing,3,21.44,64.32,Delivered,Bangalore
ORD013463,CUST2233,2023-04-19,Electronics,1,475.47,475.47,Delivered,Bangalore
ORD013464,CUST2056,2023-04-19,Clothing,3,73.68,221.04,Delivered,Delhi
ORD013465,CUST1003,2023-04-19,Beauty,3,60.8,182.4,Delivered,Chennai
ORD013466,CUST1482,2023-04-19,Books,2,47.9,95.8,Delivered,Ahmedabad
ORD013467,CUST1632,2023-04-19,Clothing,4,21.32,85.28,Delivered,Bangalore
ORD013468,CUST1248,2023-04-19,Electronics,2,673.4,1346.8,Delivered,Hyderabad
ORD013469,CUST1412,2023-04-19,Clothing,1,73.88,73.88,Delivered,Kolkata
ORD013470,CUST2793,2023-04-19,Books,3,30.24,90.72,Delivered,Pune
ORD013471,CUST2123,2023-04-19,Electronics,4,105.99,423.96,Returned,Mumbai
ORD013472,CUST2898,2023-04-19,Clothing,3,99.33,297.99,Delivered,Ahmedabad
ORD013473,CUST1046,2023-04-19,Electronics,4,619.09,2476.36,Cancelled,Chennai
ORD013474,CUST1529,2023-04-19,Sports,3,134.27,402.81,Delivered,Kolkata
ORD013475,CUST2390,2023-04-19,Home & Kitchen,1,178.46,178.46,Delivered,Chennai
ORD013476,CUST1354,2023-04-19,Home & Kitchen,3,164.6,493.8,Delivered,Delhi
ORD013477,CUST1544,2023-04-19,Electronics,3,630.97,1892.91,Delivered,Surat
ORD013478,CUST2073,2023-04-19,Clothing,4,116.3,465.2,Delivered,Bangalore
ORD013479,CUST2247,2023-04-19,Clothing,2,46.85,93.7,Delivered,Surat
ORD013480,CUST2070,2023-04-19,Home & Kitchen,3,121.42,364.26,Returned,Kolkata
ORD013481,CUST1978,2023-04-19,Clothing,2,102.1,204.2,Delivered,Pune
ORD013482,CUST1366,2023-04-19,Books,1,11.27,11.27,Delivered,Hyderabad
ORD013483,CUST2308,2023-04-19,Clothing,2,61.04,122.08,Returned,Surat
ORD013484,CUST1106,2023-04-19,Clothing,3,52.87,158.61,Delivered,Chennai
ORD013485,CUST1218,2023-04-19,Beauty,3,28.14,84.42,Delivered,Surat
ORD013486,CUST1085,2023-04-19,Sports,4,73.45,293.8,Delivered,Mumbai
ORD013487,CUST2818,2023-04-19,Home & Kitchen,4,68.61,274.44,Delivered,Kolkata
ORD013488,CUST2001,2023-04-20,Electronics,2,166.98,333.96,Delivered,Hyderabad
ORD013489,CUST2872,2023-04-20,Books,4,38.35,153.4,Delivered,Jaipur
ORD013490,CUST2048,2023-04-20,Clothing,2,101.98,203.96,Delivered,Delhi
ORD013491,CUST2794,2023-04-20,Sports,3,155.59,466.77,Delivered,Ahmedabad
ORD013492,CUST2904,2023-04-20,Home & Kitchen,1,113.18,113.18,Delivered,Delhi
ORD013493,CUST2641,2023-04-20,Electronics,1,438.2,438.2,Delivered,Pune
ORD013494,CUST2767,2023-04-20,Home & Kitchen,2,122.4,244.8,Delivered,Mumbai
ORD013495,CUST2695,2023-04-20,Clothing,3,24.73,74.19,Delivered,Delhi
ORD013496,CUST2248,2023-04-20,Home & Kitchen,1,73.19,73.19,Delivered,Chennai
ORD013497,CUST2341,2023-04-20,Clothing,3,56.39,169.17,Delivered,Bangalore
ORD013498,CUST2700,2023-04-20,Books,1,17.89,17.89,Delivered,Pune
ORD013499,CUST1062,2023-04-20,Home & Kitchen,3,267.5,802.5,Delivered,Kolkata
ORD013500,CUST1120,2023-04-20,Electronics,3,611.04,1833.12,Delivered,Bangalore
ORD013501,CUST1513,2023-04-20,Clothing,4,139.41,557.64,Delivered,Mumbai
ORD013502,CUST1549,2023-04-20,Electronics,2,523.1,1046.2,Delivered,Pune
ORD013503,CUST2910,2023-04-20,Clothing,3,49.63,148.89,Delivered,Jaipur
ORD013504,CUST2854,2023-04-20,Electronics,4,111.38,445.52,Delivered,Mumbai
ORD013505,CUST1866,2023-04-20,Sports,1,210.19,210.19,Delivered,Hyderabad
ORD013506,CUST4923,2023-04-20,Home & Kitchen,4,71.92,287.68,Delivered,Chennai
ORD013507,CUST1823,2023-04-20,Books,4,36.56,146.24,Delivered,Bangalore
ORD013508,CUST2760,2023-04-20,Electronics,1,437.2,437.2,Cancelled,Jaipur
ORD013509,CUST1628,2023-04-20,Electronics,3,103.84,311.52,Delivered,Chennai
ORD013510,CUST2479,2023-04-20,Electronics,4,129.73,518.92,Delivered,Mumbai
ORD013511,CUST1838,2023-04-20,Clothing,1,98.82,98.82,Delivered,Surat
ORD013512,CUST2774,2023-04-20,Sports,4,35.78,143.12,Delivered,Bangalore
ORD013513,CUST1435,2023-04-20,Clothing,4,69.84,279.36,Delivered,Kolkata
ORD013514,CUST2827,2023-04-20,Beauty,3,57.9,173.7,Delivered,Kolkata
ORD013515,CUST5314,2023-04-20,Beauty,1,40.74,40.74,Delivered,Hyderabad
ORD013516,CUST1837,2023-04-20,Electronics,3,637.12,1911.36,Returned,Hyderabad
ORD013517,CUST2545,2023-04-20,Books,1,24.49,24.49,Delivered,Kolkata
ORD013518,CUST2805,2023-04-20,Clothing,1,75.91,75.91,Delivered,Mumbai
ORD013519,CUST1182,2023-04-20,Home & Kitchen,2,154.48,308.96,Delivered,Kolkata
ORD013520,CUST4877,2023-04-20,Home & Kitchen,2,152.11,304.22,Returned,Kolkata
ORD013521,CUST1435,2023-04-20,Books,1,33.12,33.12,Delivered,Mumbai
ORD013522,CUST1580,2023-04-20,Electronics,2,374.55,749.1,Returned,Kolkata
ORD013523,CUST1398,2023-04-20,Clothing,4,110.17,440.68,Delivered,Chennai
ORD013524,CUST2292,2023-04-20,Clothing,1,20.86,20.86,Delivered,Surat
ORD013525,CUST2409,2023-04-20,Electronics,4,153.01,612.04,Delivered,Surat
ORD013526,CUST1374,2023-04-20,Beauty,1,39.74,39.74,Cancelled,Bangalore
ORD013527,CUST1576,2023-04-20,Clothing,4,51.87,207.48,Cancelled,Hyderabad
ORD013528,CUST1483,2023-04-20,Sports,2,185.19,370.38,Returned,Kolkata
ORD013529,CUST1614,2023-04-20,Clothing,4,104.52,418.08,Returned,Mumbai
ORD013530,CUST1245,2023-04-20,Electronics,4,479.23,1916.92,Delivered,Delhi
ORD013531,CUST1405,2023-04-20,Electronics,1,90.95,90.95,Delivered,Pune
ORD013532,CUST1515,2023-04-20,Clothing,4,27.53,110.12,Delivered,Pune
ORD013533,CUST2634,2023-04-20,Home & Kitchen,3,60.73,182.19,Delivered,Jaipur
ORD013534,CUST2892,2023-04-20,Home & Kitchen,2,170.0,340.0,Delivered,Delhi
ORD013535,CUST2208,2023-04-20,Electronics,3,132.37,397.11,Delivered,Chennai
ORD013536,CUST2876,2023-04-20,Sports,2,75.47,150.94,Delivered,Jaipur
ORD013537,CUST1694,2023-04-20,Home & Kitchen,4,233.74,934.96,Delivered,Surat
ORD013538,CUST1053,2023-04-20,Electronics,3,405.07,1215.21,Delivered,Pune
ORD013539,CUST2086,2023-04-20,Clothing,4,77.52,310.08,Delivered,Kolkata
ORD013540,CUST1354,2023-04-21,Home & Kitchen,3,135.84,407.52,Delivered,Surat
ORD013541,CUST1188,2023-04-21,Home & Kitchen,1,167.38,167.38,Delivered,Kolkata
ORD013542,CUST1533,2023-04-21,Clothing,1,149.59,149.59,Returned,Mumbai
ORD013543,CUST1550,2023-04-21,Clothing,2,85.57,171.14,Delivered,Jaipur
ORD013544,CUST2423,2023-04-21,Sports,2,29.9,59.8,Returned,Surat
ORD013545,CUST1364,2023-04-21,Electronics,2,524.45,1048.9,Cancelled,Ahmedabad
ORD013546,CUST2082,2023-04-21,Home & Kitchen,1,174.93,174.93,Returned,Mumbai
ORD013547,CUST2331,2023-04-21,Electronics,4,368.83,1475.32,Delivered,Surat
ORD013548,CUST1377,2023-04-21,Books,4,51.01,204.04,Delivered,Chennai
ORD013549,CUST1628,2023-04-21,Home & Kitchen,1,188.05,188.05,Delivered,Hyderabad
ORD013550,CUST1477,2023-04-21,Home & Kitchen,1,228.51,228.51,Delivered,Mumbai
ORD013551,CUST1446,2023-04-21,Books,4,42.33,169.32,Delivered,Ahmedabad
ORD013552,CUST1812,2023-04-21,Sports,1,242.19,242.19,Delivered,Surat
ORD013553,CUST2926,2023-04-21,Clothing,3,47.53,142.59,Delivered,Surat
ORD013554,CUST2046,2023-04-21,Home & Kitchen,4,186.7,746.8,Delivered,Chennai
ORD013555,CUST1491,2023-04-21,Electronics,4,549.57,2198.28,Delivered,Mumbai
ORD013556,CUST1791,2023-04-21,Clothing,2,89.81,179.62,Delivered,Bangalore
ORD013557,CUST1633,2023-04-21,Home & Kitchen,2,136.35,272.7,Delivered,Pune
ORD013558,CUST1701,2023-04-21,Electronics,4,652.86,2611.44,Delivered,Surat
ORD013559,CUST1549,2023-04-21,Home & Kitchen,3,155.37,466.11,Delivered,Mumbai
ORD013560,CUST1343,2023-04-21,Sports,3,33.93,101.79,Delivered,Bangalore
ORD013561,CUST2550,2023-04-21,Sports,4,122.44,489.76,Returned,Delhi
ORD013562,CUST2372,2023-04-21,Electronics,1,264.15,264.15,Delivered,Surat
ORD013563,CUST1312,2023-04-21,Clothing,4,74.34,297.36,Cancelled,Bangalore
ORD013564,CUST2911,2023-04-21,Clothing,1,64.66,64.66,Delivered,Ahmedabad
ORD013565,CUST1502,2023-04-21,Books,3,16.72,50.16,Delivered,Pune
ORD013566,CUST1999,2023-04-21,Home & Kitchen,2,87.52,175.04,Delivered,Hyderabad
ORD013567,CUST1203,2023-04-21,Electronics,1,279.47,279.47,Returned,Kolkata
ORD013568,CUST1494,2023-04-21,Beauty,2,63.72,127.44,Delivered,Surat
ORD013569,CUST2646,2023-04-21,Home & Kitchen,1,138.02,138.02,Delivered,Chennai
ORD013570,CUST1725,2023-04-21,Clothing,3,62.49,187.47,Delivered,Chennai
ORD013571,CUST2823,2023-04-21,Electronics,4,120.6,482.4,Delivered,Delhi
ORD013572,CUST2226,2023-04-21,Electronics,4,371.53,1486.12,Delivered,Kolkata
ORD013573,CUST2835,2023-04-21,Electronics,3,499.97,1499.91,Delivered,Mumbai
ORD013574,CUST1303,2023-04-21,Sports,2,60.54,121.08,Delivered,Ahmedabad
ORD013575,CUST1097,2023-04-21,Home & Kitchen,2,126.98,253.96,Delivered,Ahmedabad
ORD013576,CUST2721,2023-04-21,Home & Kitchen,4,120.89,483.56,Delivered,Bangalore
ORD013577,CUST1559,2023-04-21,Electronics,4,543.38,2173.52,Delivered,Pune
ORD013578,CUST2176,2023-04-21,Sports,4,162.05,648.2,Delivered,Pune
ORD013579,CUST2788,2023-04-21,Electronics,2,341.28,682.56,Delivered,Ahmedabad
ORD013580,CUST2583,2023-04-21,Books,1,34.32,34.32,Delivered,Delhi
ORD013581,CUST2361,2023-04-21,Sports,3,95.04,285.12,Delivered,Ahmedabad
ORD013582,CUST2582,2023-04-21,Sports,1,179.71,179.71,Delivered,Jaipur
ORD013583,CUST1810,2023-04-21,Electronics,1,411.04,411.04,Delivered,Kolkata
ORD013584,CUST1063,2023-04-21,Home & Kitchen,2,233.37,466.74,Delivered,Mumbai
ORD013585,CUST1082,2023-04-21,Home & Kitchen,4,95.35,381.4,Delivered,Bangalore
ORD013586,CUST2639,2023-04-21,Clothing,4,42.3,169.2,Delivered,Delhi
ORD013587,CUST2638,2023-04-21,Home & Kitchen,3,193.52,580.56,Delivered,Jaipur
ORD013588,CUST2205,2023-04-21,Home & Kitchen,1,92.38,92.38,Cancelled,Mumbai
ORD013589,CUST2004,2023-04-21,Beauty,1,29.05,29.05,Delivered,Kolkata
ORD013590,CUST1563,2023-04-22,Electronics,2,175.16,350.32,Delivered,Chennai
ORD013591,CUST5237,2023-04-22,Electronics,1,287.56,287.56,Delivered,Kolkata
ORD013592,CUST1582,2023-04-22,Home & Kitchen,4,139.55,558.2,Delivered,Kolkata
ORD013593,CUST2101,2023-04-22,Home & Kitchen,1,100.5,100.5,Delivered,Jaipur
ORD013594,CUST1057,2023-04-22,Clothing,4,89.77,359.08,Cancelled,Surat
ORD013595,CUST1375,2023-04-22,Sports,3,210.81,632.43,Delivered,Ahmedabad
ORD013596,CUST1937,2023-04-22,Electronics,4,121.99,487.96,Delivered,Jaipur
ORD013597,CUST1833,2023-04-22,Clothing,3,159.14,477.42,Delivered,Hyderabad
ORD013598,CUST1363,2023-04-22,Books,2,44.3,88.6,Delivered,Chennai
ORD013599,CUST1543,2023-04-22,Books,3,13.82,41.46,Delivered,Kolkata
ORD013600,CUST2813,2023-04-22,Home & Kitchen,2,58.71,117.42,Returned,Ahmedabad
ORD013601,CUST1326,2023-04-22,Clothing,1,99.61,99.61,Delivered,Surat
ORD013602,CUST1331,2023-04-22,Electronics,2,266.29,532.58,Returned,Jaipur
ORD013603,CUST2907,2023-04-22,Electronics,1,467.67,467.67,Delivered,Delhi
ORD013604,CUST1992,2023-04-22,Clothing,4,37.84,151.36,Delivered,Chennai
ORD013605,CUST1614,2023-04-22,Electronics,4,327.14,1308.56,Delivered,Kolkata
ORD013606,CUST1725,2023-04-22,Clothing,3,85.12,255.36,Delivered,Delhi
ORD013607,CUST1035,2023-04-22,Sports,2,51.58,103.16,Delivered,Hyderabad
ORD013608,CUST2935,2023-04-22,Electronics,1,341.1,341.1,Delivered,Ahmedabad
ORD013609,CUST1467,2023-04-22,Electronics,1,509.24,509.24,Delivered,Hyderabad
ORD013610,CUST1842,2023-04-22,Clothing,4,50.09,200.36,Delivered,Mumbai
ORD013611,CUST1341,2023-04-22,Sports,4,239.33,957.32,Delivered,Chennai
ORD013612,CUST1844,2023-04-22,Beauty,4,74.59,298.36,Delivered,Kolkata
ORD013613,CUST2679,2023-04-22,Books,4,18.83,75.32,Delivered,Kolkata
ORD013614,CUST1233,2023-04-22,Electronics,2,157.64,315.28,Delivered,Kolkata
ORD013615,CUST2165,2023-04-22,Electronics,1,491.92,491.92,Delivered,Kolkata
ORD013616,CUST1704,2023-04-22,Home & Kitchen,2,213.98,427.96,Returned,Kolkata
ORD013617,CUST1336,2023-04-22,Electronics,2,484.94,969.88,Delivered,Ahmedabad
ORD013618,CUST1771,2023-04-22,Electronics,1,177.28,177.28,Delivered,Jaipur
ORD013619,CUST1208,2023-04-22,Electronics,1,445.4,445.4,Delivered,Surat
ORD013620,CUST1152,2023-04-22,Books,3,41.48,124.44,Delivered,Surat
ORD013621,CUST1080,2023-04-22,Home & Kitchen,4,222.63,890.52,Delivered,Chennai
ORD013622,CUST1130,2023-04-22,Electronics,3,403.28,1209.84,Delivered,Bangalore
ORD013623,CUST1283,2023-04-22,Electronics,4,237.15,948.6,Delivered,Mumbai
ORD013624,CUST1762,2023-04-22,Electronics,1,387.11,387.11,Delivered,Delhi
ORD013625,CUST2737,2023-04-22,Sports,1,172.54,172.54,Delivered,Hyderabad
ORD013626,CUST2617,2023-04-22,Electronics,1,439.48,439.48,Delivered,Jaipur
ORD013627,CUST2672,2023-04-22,Clothing,3,43.97,131.91,Delivered,Chennai
ORD013628,CUST1587,2023-04-22,Electronics,3,250.94,752.82,Delivered,Ahmedabad
ORD013629,CUST2607,2023-04-22,Electronics,1,52.67,52.67,Delivered,Pune
ORD013630,CUST1124,2023-04-22,Beauty,2,106.68,213.36,Delivered,Ahmedabad
ORD013631,CUST1957,2023-04-22,Home & Kitchen,2,38.64,77.28,Delivered,Surat
ORD013632,CUST2034,2023-04-22,Home & Kitchen,4,150.55,602.2,Delivered,Ahmedabad
ORD013633,CUST1651,2023-04-22,Home & Kitchen,3,197.73,593.19,Delivered,Hyderabad
ORD013634,CUST1803,2023-04-22,Electronics,4,304.89,1219.56,Delivered,Hyderabad
ORD013635,CUST2826,2023-04-22,Books,2,37.21,74.42,Delivered,Mumbai
ORD013636,CUST1382,2023-04-22,Clothing,2,126.65,253.3,Delivered,Ahmedabad
ORD013637,CUST2306,2023-04-22,Electronics,4,255.91,1023.64,Delivered,Surat
ORD013638,CUST2038,2023-04-22,Books,1,33.57,33.57,Delivered,Delhi
ORD013639,CUST1011,2023-04-22,Books,4,38.2,152.8,Delivered,Delhi
ORD013640,CUST2147,2023-04-22,Books,3,8.84,26.52,Delivered,Ahmedabad
ORD013641,CUST1188,2023-04-22,Books,4,51.47,205.88,Delivered,Jaipur
ORD013642,CUST2687,2023-04-22,Clothing,2,99.28,198.56,Delivered,Jaipur
ORD013643,CUST1917,2023-04-22,Books,2,10.54,21.08,Delivered,Delhi
ORD013644,CUST1430,2023-04-22,Electronics,1,235.52,235.52,Delivered,Kolkata
ORD013645,CUST1849,2023-04-22,Beauty,3,69.37,208.11,Delivered,Mumbai
ORD013646,CUST2529,2023-04-22,Beauty,3,19.44,58.32,Delivered,Mumbai
ORD013647,CUST2608,2023-04-22,Electronics,3,204.09,612.27,Returned,Ahmedabad
ORD013648,CUST2197,2023-04-23,Clothing,1,54.59,54.59,Delivered,Ahmedabad
ORD013649,CUST2483,2023-04-23,Beauty,2,29.23,58.46,Delivered,Ahmedabad
ORD013650,CUST1680,2023-04-23,Electronics,4,539.8,2159.2,Delivered,Delhi
ORD013651,CUST1321,2023-04-23,Home & Kitchen,1,37.75,37.75,Delivered,Surat
ORD013652,CUST2919,2023-04-23,Home & Kitchen,1,144.35,144.35,Delivered,Hyderabad
ORD013653,CUST2574,2023-04-23,Clothing,4,100.37,401.48,Delivered,Delhi
ORD013654,CUST4598,2023-04-23,Home & Kitchen,1,112.51,112.51,Delivered,Bangalore
ORD013655,CUST1330,2023-04-23,Books,4,12.72,50.88,Cancelled,Delhi
ORD013656,CUST1051,2023-04-23,Sports,1,163.3,163.3,Delivered,Jaipur
ORD013657,CUST2875,2023-04-23,Sports,3,171.93,515.79,Delivered,Mumbai
ORD013658,CUST4597,2023-04-23,Electronics,4,55.4,221.6,Returned,Kolkata
ORD013659,CUST2666,2023-04-23,Sports,3,131.33,393.99,Delivered,Delhi
ORD013660,CUST2128,2023-04-23,Home & Kitchen,2,63.5,127.0,Delivered,Kolkata
ORD013661,CUST2768,2023-04-23,Clothing,4,116.16,464.64,Delivered,Bangalore
ORD013662,CUST2901,2023-04-23,Electronics,3,369.1,1107.3,Delivered,Delhi
ORD013663,CUST2253,2023-04-23,Home & Kitchen,4,62.98,251.92,Cancelled,Mumbai
ORD013664,CUST2235,2023-04-23,Books,4,21.56,86.24,Delivered,Surat
ORD013665,CUST1306,2023-04-23,Electronics,1,455.78,455.78,Delivered,Kolkata
ORD013666,CUST2254,2023-04-23,Sports,2,171.5,343.0,Delivered,Ahmedabad
ORD013667,CUST1202,2023-04-23,Electronics,3,458.15,1374.45,Delivered,Ahmedabad
ORD013668,CUST1265,2023-04-23,Electronics,4,648.93,2595.72,Delivered,Delhi
ORD013669,CUST2817,2023-04-23,Electronics,2,376.65,753.3,Delivered,Kolkata
ORD013670,CUST2497,2023-04-23,Electronics,3,267.46,802.38,Delivered,Surat
ORD013671,CUST2689,2023-04-23,Electronics,1,304.1,304.1,Delivered,Surat
ORD013672,CUST2323,2023-04-23,Electronics,1,248.74,248.74,Delivered,Bangalore
ORD013673,CUST2337,2023-04-23,Beauty,2,31.29,62.58,Delivered,Kolkata
ORD013674,CUST2164,2023-04-23,Electronics,2,359.64,719.28,Returned,Mumbai
ORD013675,CUST1883,2023-04-23,Clothing,2,56.42,112.84,Delivered,Kolkata
ORD013676,CUST2899,2023-04-23,Sports,3,113.95,341.85,Delivered,Bangalore
ORD013677,CUST1087,2023-04-23,Clothing,4,26.26,105.04,Delivered,Mumbai
ORD013678,CUST2112,2023-04-23,Clothing,3,93.67,281.01,Returned,Kolkata
ORD013679,CUST1749,2023-04-23,Home & Kitchen,4,63.89,255.56,Delivered,Mumbai
ORD013680,CUST1627,2023-04-23,Home & Kitchen,3,173.7,521.1,Delivered,Mumbai
ORD013681,CUST1273,2023-04-23,Sports,2,76.24,152.48,Delivered,Surat
ORD013682,CUST1093,2023-04-23,Electronics,2,669.9,1339.8,Delivered,Kolkata
ORD013683,CUST1767,2023-04-23,Electronics,3,451.54,1354.62,Delivered,Chennai
ORD013684,CUST2464,2023-04-23,Electronics,1,68.36,68.36,Returned,Chennai
ORD013685,CUST2656,2023-04-23,Books,4,30.95,123.8,Delivered,Kolkata
ORD013686,CUST1835,2023-04-23,Clothing,4,24.35,97.4,Delivered,Delhi
ORD013687,CUST1043,2023-04-23,Home & Kitchen,4,85.01,340.04,Delivered,Surat
ORD013688,CUST1738,2023-04-23,Electronics,2,498.54,997.08,Delivered,Ahmedabad
ORD013689,CUST2362,2023-04-23,Books,3,29.46,88.38,Delivered,Surat
ORD013690,CUST2403,2023-04-23,Electronics,3,495.89,1487.67,Delivered,Pune
ORD013691,CUST2669,2023-04-23,Beauty,1,49.67,49.67,Delivered,Ahmedabad
ORD013692,CUST1440,2023-04-23,Electronics,3,224.92,674.76,Delivered,Pune
ORD013693,CUST1794,2023-04-23,Books,4,53.12,212.48,Delivered,Ahmedabad
ORD013694,CUST1324,2023-04-23,Home & Kitchen,3,203.74,611.22,Delivered,Hyderabad
ORD013695,CUST2290,2023-04-23,Electronics,1,280.57,280.57,Delivered,Chennai
ORD013696,CUST2197,2023-04-23,Home & Kitchen,1,37.83,37.83,Delivered,Surat
ORD013697,CUST1260,2023-04-23,Home & Kitchen,1,117.58,117.58,Delivered,Mumbai
ORD013698,CUST1963,2023-04-23,Sports,1,87.17,87.17,Delivered,Bangalore
ORD013699,CUST2598,2023-04-23,Clothing,2,78.63,157.26,Cancelled,Mumbai
ORD013700,CUST1990,2023-04-23,Electronics,4,256.68,1026.72,Delivered,Mumbai
ORD013701,CUST2732,2023-04-23,Books,3,15.62,46.86,Delivered,Mumbai
ORD013702,CUST2144,2023-04-23,Sports,4,93.02,372.08,Delivered,Surat
ORD013703,CUST1164,2023-04-23,Books,3,48.28,144.84,Delivered,Mumbai
